time,timestamp,frontend_currencyservice,checkoutservice_cartservice,checkoutservice_productcatalogservice,checkoutservice_paymentservice,frontend_recommendationservice,checkoutservice_emailservice,adservice_mysql,frontend_adservice,checkoutservice_currencyservice,recommendationservice_productcatalogservice,frontend_shippingservice,gateway_nats,cartservice_redis-cart,frontend_checkoutservice,frontend_productcatalogservice,frontend_cartservice,checkoutservice_shippingservice,productcatalogservice_mysql
2022-08-21 12:29:59.820409259 +0000 UTC m=+15780.628231619,1661084999,0.0035461538461538464,0.003,0.00875,0.003,0.022954545454545453,0.003,7.644,0.019,0.004,0.008055555555555555,0.003,0.0228,0.6576000000000001,0.225,0.005935114503816793,0.003017094017094017,0.003,15.924
2022-08-21 12:31:00.010946906 +0000 UTC m=+15840.818769277,1661085060,0.018100000000000005,0.003,0.006,0.003,0.021745283018867922,0.003,8.82,0.018588709677419355,0.003833333333333333,0.007732558139534884,0.0029375,0.0228,0.6170666666666668,0.25,0.005564236111111112,0.003,0.003,15.759333333333334
2022-08-21 12:31:59.816584692 +0000 UTC m=+15900.624407053,1661085119,0.004253588516746411,,0.005,0.003,0.023953488372093025,0.0034000000000000002,7.644,0.01849056603773585,0.005,0.00575,0.002923076923076923,0.0228,0.5143333333333334,0.175,0.004647058823529411,0.003,0.003,13.521066666666668
2022-08-21 12:32:59.928452678 +0000 UTC m=+15960.736275038,1661085179,0.007499999999999997,0.003,0.0046,0.003,0.023085106382978723,0.003,7.644,0.01847222222222222,0.005,0.006521739130434781,0.003,0.0228,0.65,0.25,0.004377906976744186,0.0030363636363636365,0.003,14.777866666666666
2022-08-21 12:33:59.915896919 +0000 UTC m=+16020.723719290,1661085239,0.004717391304347826,0.003,0.005555555555555556,0.003,0.02069672131147541,0.003,7.896,0.019117647058823527,0.06,0.0075,0.003,0.0228,0.6485333333333333,0.225,0.005191570881226054,0.00309009009009009,0.003,15.818266666666666
2022-08-21 12:35:00.137269346 +0000 UTC m=+16080.945091706,1661085300,0.004415094339622641,0.003,0.00875,0.003,0.02140625,0.003,7.14,0.01891509433962264,0.05833333333333333,0.0071875,0.0030714285714285717,0.0228,0.5632666666666667,0.1,0.004898181818181818,0.003,0.003,13.0456
2022-08-21 12:35:59.923779249 +0000 UTC m=+16140.731601621,1661085359,0.005403225806451616,0.0031333333333333335,0.004333333333333334,0.003,0.021785714285714283,0.003,7.056,0.01921875,0.0036666666666666666,0.0071875,0.003,0.0228,0.6581333333333333,0.375,0.005215311004784689,0.0030373831775700934,0.003,14.498266666666666
2022-08-21 12:37:00.074980791 +0000 UTC m=+16200.882803151,1661085420,0.004869565217391305,0.003,0.008,0.003,0.020524193548387096,0.004,7.56,0.01796875,0.0375,0.007083333333333334,0.003,0.0228,0.7218,0.175,0.0047483870967741934,0.0030161290322580645,0.003,15.849466666666666
2022-08-21 12:37:59.860360321 +0000 UTC m=+16260.668182691,1661085479,0.0042330827067669176,0.003,0.005833333333333333,0.003,0.021739130434782608,0.003,7.728,0.017875,0.0375,0.005694444444444445,0.003,0.0228,0.539,0.2125,0.004951890034364261,0.0030396039603960397,0.003,12.975333333333333
2022-08-21 12:39:00.04081904 +0000 UTC m=+16320.848641410,1661085540,0.0069318181818181805,0.003,0.004,0.003,0.021538461538461538,0.0035,8.064,0.0196875,0.004,0.006499999999999999,0.003,0.0228,0.7460666666666668,0.15,0.004550135501355013,0.003016949152542373,0.003,17.050933333333333
2022-08-21 12:39:59.893217587 +0000 UTC m=+16380.701039965,1661085599,0.008100000000000001,0.003,0.0084375,0.003,0.021826923076923077,0.003,8.148,0.018112244897959186,0.0375,0.0075,0.003,0.0228,0.5897333333333333,0.375,0.006119791666666667,0.003,0.0028,14.148399999999999
2022-08-21 12:41:00.033313495 +0000 UTC m=+16440.841135864,1661085660,0.02916666666666667,0.003105263157894737,0.004066666666666666,0.003,0.021454545454545452,0.003,7.14,0.01877358490566038,0.006250000000000005,0.006985294117647059,0.003,0.0228,0.6905333333333333,0.23125,0.00592436974789916,0.0030545454545454548,0.003,15.063866666666668
2022-08-21 12:42:00.133956396 +0000 UTC m=+16500.941778757,1661085720,0.004094339622641509,0.003,0.007083333333333333,0.003,0.02234375,0.003333333333333333,7.728,0.019183673469387756,0.00375,0.0079375,0.003,0.0228,0.6411333333333333,0.5,0.0061580882352941175,0.003,0.003,14.208
2022-08-21 12:42:59.838667421 +0000 UTC m=+16560.646489811,1661085779,0.004276018099547511,0.003,0.00875,0.003,0.023660714285714285,0.0036666666666666666,8.904,0.018653846153846153,0.004142857142857143,0.007287234042553192,0.003,0.0228,0.7401333333333333,0.19375,0.004825825825825826,0.0031322314049586778,0.003,17.4604
2022-08-21 12:43:59.79597865 +0000 UTC m=+16620.603801010,1661085839,0.004748837209302326,0.003,0.0075,0.003,0.020227272727272726,0.0036666666666666666,7.728,0.018125,0.0047777777777777775,0.0077142857142857135,0.003,0.0228,0.6132000000000001,0.21249999999999997,0.0054555555555555555,0.003053571428571429,0.003,15.935333333333334
2022-08-21 12:45:00.127655715 +0000 UTC m=+16680.935478075,1661085900,0.004186915887850468,0.003,0.00325,0.003,0.01969827586206897,0.003,8.568,0.01870535714285714,0.004428571428571428,0.005,0.003,0.0228,0.5490666666666667,0.375,0.004271232876712329,0.0030384615384615385,0.002333333333333333,13.538799999999998
2022-08-21 12:46:00.280607326 +0000 UTC m=+16741.088429686,1661085960,0.0056250000000000015,0.003,0.005714285714285714,0.003,0.020657894736842104,0.0036666666666666666,6.468,0.017083333333333332,0.003999999999999999,0.006944444444444445,0.0030555555555555557,0.0228,0.6743333333333333,0.1375,0.005067567567567568,0.0031100917431192664,0.003,14.1924
2022-08-21 12:47:00.029711885 +0000 UTC m=+16800.837534245,1661086020,0.00468,0.003,0.006875,0.003,0.020789473684210528,0.003,7.476,0.017659574468085106,0.0037272727272727275,0.006410256410256411,0.003,0.0228,0.6419333333333332,0.2125,0.004583850931677019,0.0030353982300884955,0.003,14.45
2022-08-21 12:47:59.909303911 +0000 UTC m=+16860.717126272,1661086079,0.004174129353233831,0.003,0.004,0.003,0.02060344827586207,0.003,8.064,0.018529411764705885,0.003,0.007040816326530612,0.003,0.0228,0.5544666666666667,0.25,0.004895833333333334,0.003,0.003,13.939066666666667
2022-08-21 12:48:59.978564951 +0000 UTC m=+16920.786387321,1661086139,0.004686635944700461,0.003,0.007142857142857143,0.003,0.022548076923076924,0.003,7.728,0.01735576923076923,0.0042727272727272735,0.0071428571428571435,0.0029333333333333334,0.0228,0.7463333333333334,0.2125,0.0049880952380952385,0.0030504201680672267,0.003,17.334799999999998
2022-08-21 12:49:59.82308307 +0000 UTC m=+16980.630905433,1661086199,0.006125000000000002,0.003,0.00625,0.003,0.0233125,0.003,6.972,0.0181,0.005,0.00818181818181818,0.003,0.0228,0.6250666666666668,0.225,0.005791139240506329,0.003076923076923077,0.003,12.443066666666667
2022-08-21 12:50:59.954629718 +0000 UTC m=+17040.762452079,1661086259,0.004175925925925926,0.003,0.00875,0.003,0.0229,0.003,7.728,0.01994897959183673,0.004428571428571428,0.006969696969696969,0.003,0.0228,0.6073333333333334,0.175,0.005813397129186603,0.0030373831775700934,0.0027142857142857142,14.128533333333333
2022-08-21 12:52:00.140994748 +0000 UTC m=+17100.948817117,1661086320,0.004051724137931035,0.003,0.0071875,0.003,0.024807692307692305,0.0035,7.812,0.017806122448979594,0.004066666666666666,0.0075,0.003,0.0228,0.659,0.175,0.005256410256410255,0.0030943396226415097,0.002777777777777778,15.4776
2022-08-21 12:53:00.091755619 +0000 UTC m=+17160.899577980,1661086380,0.0041769911504424785,0.003,0.0046,0.003,0.022554347826086958,0.003,7.728,0.01847826086956522,0.0035,0.008240740740740741,0.003,0.0228,0.6072666666666666,0.175,0.005752212389380532,0.0030373831775700934,0.003,14.614666666666666
2022-08-21 12:54:00.05101511 +0000 UTC m=+17220.858837471,1661086440,0.0041090909090909095,0.003,0.0065625,0.003,0.022455357142857145,0.00325,7.896,0.01846774193548387,0.0036,0.006857142857142858,0.003,0.0228,0.7190666666666667,0.25,0.005327715355805243,0.003049586776859504,0.003,16.415066666666664
2022-08-21 12:55:00.173884436 +0000 UTC m=+17280.981706797,1661086500,0.004049586776859505,0.0032857142857142855,0.007,0.003,0.020789473684210528,0.0034000000000000002,7.476,0.01861111111111111,0.003666666666666667,0.007682926829268293,0.003,0.0228,0.661,0.25,0.0058032128514056225,0.003016949152542373,0.003,15.4776
2022-08-21 12:56:00.122053957 +0000 UTC m=+17340.929876327,1661086560,0.00463302752293578,0.003,0.0032857142857142855,0.003,0.02125,0.003,7.056,0.017881355932203392,0.0041111111111111105,0.006071428571428571,0.003,0.0228,0.6582666666666667,0.2,0.0043910761154855645,0.003074766355140187,0.003,15.448533333333334
2022-08-21 12:56:59.992536621 +0000 UTC m=+17400.800358980,1661086619,0.004377777777777778,0.003,0.006944444444444445,0.003,0.02305,0.003,7.728,0.018534482758620692,0.003363636363636364,0.007580645161290323,0.003074074074074074,0.0228,0.7051333333333333,0.19375,0.004885714285714285,0.0031061946902654863,0.003,15.979333333333335
2022-08-21 12:58:00.252932644 +0000 UTC m=+17461.060755035,1661086680,0.004209302325581396,0.0032222222222222222,0.007045454545454545,0.003,0.022136363636363638,0.003,7.308,0.019034090909090907,0.0038000000000000004,0.007794117647058823,0.003,0.0228,0.6889333333333333,0.25,0.004918088737201365,0.003,0.003,14.8524
2022-08-21 12:58:59.821809831 +0000 UTC m=+17520.629632191,1661086739,0.004190661478599221,0.003,0.003999999999999999,0.003,0.02171875,0.003,8.988,0.018588709677419355,0.003923076923076923,0.006893939393939394,0.003,0.0228,0.7465333333333333,0.1375,0.004611253196930946,0.003,0.003,17.676133333333336
2022-08-21 13:00:00.466023874 +0000 UTC m=+17581.273846235,1661086800,0.004481481481481481,0.003,0.0075,0.003,0.020588235294117643,0.0032857142857142855,8.148,0.019764150943396223,0.003888888888888889,0.007894736842105263,0.003,0.0228,0.7480666666666668,0.18571428571428572,0.005892857142857143,0.00311864406779661,0.003,16.892666666666667
2022-08-21 13:01:00.263674363 +0000 UTC m=+17641.071496723,1661086860,0.007053571428571431,0.003,0.004333333333333333,0.003,0.02039473684210526,0.003,7.392,0.018112244897959186,0.0625,0.006805555555555555,0.003173913043478261,0.0228,0.601,0.2125,0.005842911877394636,0.003017857142857143,0.003,15.312266666666666
2022-08-21 13:02:00.171388452 +0000 UTC m=+17700.979210813,1661086920,0.005400000000000004,0.003,0.008333333333333333,0.003,0.022980769230769228,0.003,8.736,0.018727272727272728,0.005,0.007416666666666666,0.003,0.0228,0.7494,0.19375,0.0055,0.0030677966101694916,0.003,15.651466666666668
2022-08-21 13:03:00.116858414 +0000 UTC m=+17760.924680784,1661086980,0.004596491228070176,0.003,0.004333333333333333,0.003,0.02004032258064516,0.003,8.232,0.017772727272727273,0.003666666666666667,0.008385416666666668,0.003,0.0228,0.7776666666666666,0.2125,0.006683673469387755,0.0030813008130081304,0.003,16.1816
2022-08-21 13:04:00.089347817 +0000 UTC m=+17820.897170185,1661087040,0.004916666666666666,0.0032,0.003,0.003,0.02125,0.004,7.812,0.01796875,0.05833333333333333,0.007179487179487179,0.0030714285714285717,0.0228,0.6466000000000001,0.1375,0.004916666666666667,0.0030761904761904763,0.003,14.298133333333332
2022-08-21 13:05:00.003059361 +0000 UTC m=+17880.810881722,1661087100,0.004517587939698492,0.003,0.005,0.003,0.025,0.003,8.148,0.0178,0.05,0.00734375,0.00292,0.0228,0.7673333333333334,0.25,0.005082644628099175,0.003084745762711864,0.003,17.497333333333334
2022-08-21 13:05:59.925107342 +0000 UTC m=+17940.732929702,1661087159,0.005750000000000002,0.003,0.008409090909090908,0.003,0.0235,0.003,7.812,0.01828947368421053,0.03125,0.007352941176470588,0.003,0.0228,0.764,0.2125,0.005756704980842912,0.0030357142857142857,0.003,16.793333333333333
2022-08-21 13:07:00.050841761 +0000 UTC m=+18000.858664122,1661087220,0.004303921568627451,0.003,0.007857142857142856,0.003,0.019,0.003,8.148,0.018221153846153845,0.004,0.007321428571428571,0.003,0.0228,0.6498666666666667,0.2125,0.0049122257053291546,0.0030366972477064223,0.003,14.916266666666667
2022-08-21 13:07:59.916812543 +0000 UTC m=+18060.724634906,1661087279,0.007361111111111112,0.003,0.003444444444444444,0.003,0.02088709677419355,0.0036666666666666666,8.484,0.01944444444444444,0.06333333333333334,0.00782258064516129,0.003,0.0228,0.8084666666666667,0.25,0.005662650602409638,0.003045454545454545,0.003,17.700266666666668
2022-08-21 13:08:59.954134932 +0000 UTC m=+18120.761957299,1661087339,0.005468749999999998,0.0033076923076923075,0.004142857142857143,0.003,0.021944444444444444,0.003,8.652,0.018529411764705885,0.005,0.006646341463414634,0.003,0.0228,0.6656,0.375,0.0049450980392156865,0.003,0.0028461538461538463,16.324933333333334
2022-08-21 13:09:59.895103246 +0000 UTC m=+18180.702925607,1661087399,0.003934497816593887,0.003,0.004666666666666666,0.003,0.02245535714285714,0.003,8.4,0.018405172413793105,0.0046,0.00782051282051282,0.003,0.0228,0.7444666666666667,0.2,0.005658914728682171,0.003016949152542373,0.0027142857142857142,16.833066666666667
2022-08-21 13:10:59.895360252 +0000 UTC m=+18240.703182620,1661087459,0.005909090909090912,0.003,0.0065625,0.003,0.021666666666666664,0.003333333333333333,7.224,0.018617021276595744,0.004090909090909091,0.0075,0.003,0.0228,0.6410666666666667,0.2,0.006225099601593625,0.0030186915887850463,0.003,13.386933333333333
2022-08-21 13:11:59.83441872 +0000 UTC m=+18300.642241080,1661087519,0.00840277777777778,0.003,0.005833333333333334,0.003,0.02046875,0.0034000000000000002,7.14,0.017916666666666668,0.05555555555555556,0.009083333333333334,0.003,0.0228,0.5689333333333333,0.21249999999999997,0.004847750865051904,0.003019607843137255,0.003,13.690666666666665
2022-08-21 13:13:00.001363142 +0000 UTC m=+18360.809185526,1661087580,0.004785714285714286,0.003,0.005,0.003,0.021484375,0.003,8.232,0.0175,0.004818181818181819,0.008653846153846154,0.003,0.0228,0.6586000000000001,0.205,0.006337209302325582,0.0030341880341880345,0.003,15.495333333333335
2022-08-21 13:13:59.838358055 +0000 UTC m=+18420.646180416,1661087639,0.027777777777777773,0.003,0.004200000000000001,0.003,0.02241379310344828,0.003,8.232,0.01790909090909091,0.061363636363636356,0.005199999999999999,0.003,0.0228,0.773,0.2,0.005,0.0030158730158730157,0.003,17.156666666666666
2022-08-21 13:14:59.876044208 +0000 UTC m=+18480.683866576,1661087699,0.005725806451612901,0.003,0.006166666666666667,0.003,0.02353260869565217,0.0034000000000000002,7.308,0.017783018867924525,0.004157894736842105,0.00625,0.003,0.0228,0.6482666666666667,0.175,0.004685714285714286,0.003018018018018018,0.003,15.552133333333334
2022-08-21 13:15:59.872898096 +0000 UTC m=+18540.680720456,1661087759,0.004124423963133641,0.003,0.006,0.003,0.02161764705882353,0.003,7.224,0.017924528301886792,0.0036666666666666666,0.005416666666666667,0.002923076923076923,0.0228,0.5648666666666666,0.16,0.004692307692307692,0.0030606060606060605,0.003,12.885200000000001
2022-08-21 13:16:59.920682465 +0000 UTC m=+18600.728504826,1661087819,0.0046099999999999995,0.003,0.004333333333333333,0.003,0.020972222222222222,0.003,7.812,0.01830357142857143,0.004666666666666666,0.007833333333333333,0.003,0.0228,0.6162000000000001,0.15625,0.005612033195020748,0.003056603773584906,0.003,13.690666666666665
2022-08-21 13:17:59.87494255 +0000 UTC m=+18660.682764910,1661087879,0.004247787610619469,0.003,0.004333333333333333,0.003,0.022333333333333337,0.005,9.072,0.019136363636363635,0.06,0.006818181818181818,0.003,0.0228,0.6138666666666667,0.175,0.004770491803278689,0.003074766355140187,0.003,13.618266666666667
2022-08-21 13:18:59.890165178 +0000 UTC m=+18720.697987547,1661087939,0.004781609195402299,0.003,0.0034000000000000002,0.003,0.02125,0.003,7.98,0.01660714285714286,0.07142857142857142,0.006935483870967742,0.003,0.0228,0.6076666666666666,0.25,0.004640138408304499,0.0030571428571428572,0.0031538461538461538,14.198799999999999
2022-08-21 13:19:59.943270549 +0000 UTC m=+18780.751092927,1661087999,0.00440566037735849,0.003,0.0034000000000000002,0.003,0.022804878048780487,0.003,8.065075343379117,0.019336734693877554,0.06666666666666665,0.006515151515151515,0.0030689655172413794,0.0228,0.5916666666666667,0.175,0.004656050955414014,0.0030363636363636365,0.003,13.474596612881719
2022-08-21 13:21:00.034123026 +0000 UTC m=+18840.841945387,1661088060,0.023593750000000007,0.003,0.0036,0.003,0.02304347826086956,0.003,7.56,0.0190625,0.004,0.00796875,0.003,0.0228,0.6427333333333334,0.2,0.005793172690763052,0.003018867924528302,0.003,14.1108
2022-08-21 13:21:59.962199909 +0000 UTC m=+18900.770022281,1661088119,0.006742424242424243,0.003,0.005833333333333333,0.003,0.02212765957446808,0.003,7.644,0.018405172413793105,0.005,0.00875,0.002925925925925926,0.0228,0.6731333333333334,0.175,0.006448598130841122,0.0030168067226890756,0.002666666666666667,14.01
2022-08-21 13:22:59.967549932 +0000 UTC m=+18960.775372292,1661088179,0.0073529411764705855,0.003,0.005,0.003,0.019923076923076925,0.003,9.324,0.01788793103448276,0.0375,0.00842391304347826,0.003,0.0228,0.6823333333333333,0.175,0.0061580086580086575,0.003052173913043478,0.003,15.913333333333334
2022-08-21 13:24:00.098651578 +0000 UTC m=+19020.906473956,1661088240,0.004541125541125541,0.0036666666666666666,0.006071428571428571,0.003,0.02085106382978723,0.003,6.72,0.01661764705882353,0.0045,0.006542553191489362,0.003,0.0228,0.5580666666666667,0.175,0.005223577235772357,0.003138613861386139,0.003,12.964666666666666
2022-08-21 13:24:59.996941889 +0000 UTC m=+19080.804764250,1661088299,0.005208333333333333,0.003,0.005,0.003,0.020982142857142855,0.003,7.98,0.01790909090909091,0.005,0.00775,0.002916666666666667,0.0228,0.6825333333333333,0.21249999999999997,0.006,0.0030884955752212393,0.003,16.111333333333334
2022-08-21 13:26:00.191074471 +0000 UTC m=+19140.998896840,1661088360,0.007596153846153846,0.003,0.003,0.003,0.0218421052631579,0.005,8.232,0.019198113207547173,0.00875,0.007430555555555556,0.003,0.0228,0.7169333333333333,0.5,0.005309734513274336,0.0030161290322580645,0.003,15.915466666666667
2022-08-21 13:26:59.929798986 +0000 UTC m=+19200.737621346,1661088419,0.03060344827586207,0.003,0.00625,0.003,0.020766129032258066,0.003,7.56,0.019833333333333335,0.05892857142857143,0.007575757575757576,0.003,0.0228,0.6492666666666667,0.29166666666666663,0.005679133858267717,0.0031799999999999997,0.003,15.378266666666667
2022-08-21 13:28:00.043569815 +0000 UTC m=+19260.851392175,1661088480,0.004774358974358975,0.003,0.003999999999999999,0.003,0.020982142857142855,0.003,7.392,0.01790178571428571,0.004200000000000001,0.006486486486486487,0.003,0.0228,0.6426000000000001,0.21249999999999997,0.0044603174603174605,0.0030545454545454548,0.003,14.042666666666666
2022-08-21 13:28:59.889847033 +0000 UTC m=+19320.697669392,1661088539,0.004358490566037735,0.003,0.005,0.003,0.021833333333333333,0.003,7.056,0.0187,0.05,0.007596153846153846,0.003,0.0228,0.5303333333333333,0.45833333333333337,0.005853174603174603,0.00302,0.00275,13.3976
2022-08-21 13:29:59.938062117 +0000 UTC m=+19380.745884478,1661088599,0.004393364928909953,0.003,0.0085,0.003,0.021517857142857148,0.003,6.72,0.017848837209302325,0.005,0.006691176470588235,0.002925925925925926,0.0228,0.7083333333333334,0.19,0.005309633027522936,0.0030517241379310347,0.003,15.66
2022-08-21 13:30:59.998599604 +0000 UTC m=+19440.806421967,1661088659,0.004528205128205128,0.003,0.009583333333333334,0.003,0.020714285714285716,0.003,8.4,0.01861111111111111,0.0046,0.008630952380952382,0.003,0.0228,0.68,0.4,0.006122047244094489,0.003053571428571429,0.003,15.343466666666668
2022-08-21 13:32:00.117855711 +0000 UTC m=+19500.925678077,1661088720,0.004169642857142858,0.003,0.0036666666666666666,0.003,0.022352941176470586,0.003,7.476,0.016634615384615383,0.01375,0.00830357142857143,0.0030833333333333333,0.0228,0.6651333333333334,0.23125,0.006116279069767442,0.003,0.003,14.958133333333333
2022-08-21 13:33:00.03717995 +0000 UTC m=+19560.845002347,1661088780,0.004107142857142858,0.003,0.007,0.003,0.0214622641509434,0.003333333333333333,8.652,0.02005681818181818,0.02125,0.007037037037037036,0.003142857142857143,0.0228,0.6370666666666667,0.34375,0.005197044334975369,0.0031176470588235292,0.003,15.092266666666667
2022-08-21 13:34:00.255693479 +0000 UTC m=+19621.063515866,1661088840,0.0038487394957983194,0.003,0.004333333333333333,0.003,0.020403225806451607,0.0035,7.644,0.0175,0.003,0.007803030303030303,0.003,0.0228,0.6254,0.2125,0.0058675799086758,0.003,0.003,13.826933333333333
2022-08-21 13:34:59.971660188 +0000 UTC m=+19680.779482566,1661088899,0.004402173913043478,0.003181818181818182,0.00375,0.003,0.022455357142857145,0.003,8.568,0.018839285714285715,0.0036153846153846154,0.0065,0.003,0.0228,0.6792666666666667,0.5,0.005108695652173912,0.0030526315789473684,0.002333333333333333,16.4172
2022-08-21 13:36:00.017194853 +0000 UTC m=+19740.825017213,1661088960,0.004853403141361257,0.003,0.005,0.003,0.02395,0.003,7.98,0.01849056603773585,0.004200000000000001,0.0078125,0.003,0.0228,0.7682666666666667,0.175,0.005054112554112555,0.003064516129032258,0.003,16.569066666666664
2022-08-21 13:36:59.941570687 +0000 UTC m=+19800.749393048,1661089019,0.004260162601626017,0.003,0.0071428571428571435,0.003,0.02189655172413793,0.003,8.4,0.018421052631578946,0.0037058823529411765,0.006166666666666666,0.003,0.0228,0.7504666666666667,0.175,0.004719887955182072,0.0030310077519379846,0.003,17.632133333333336
2022-08-21 13:38:00.165579455 +0000 UTC m=+19860.973401824,1661089080,0.013461538461538447,0.003,0.00625,0.003,0.021470588235294116,0.003,8.232,0.01795918367346939,0.05,0.005499999999999999,0.003,0.0228,0.5850666666666667,0.75,0.004422619047619048,0.003,0.003,14.172533333333332
2022-08-21 13:39:00.144148359 +0000 UTC m=+19920.951970726,1661089140,0.004396825396825397,0.003,0.006666666666666666,0.003,0.021440677966101697,0.003,6.804,0.017772727272727273,0.0045,0.006388888888888888,0.003,0.0228,0.6600666666666667,0.2125,0.004766763848396502,0.0030357142857142857,0.003,16.639333333333333
2022-08-21 13:40:00.129719665 +0000 UTC m=+19980.937542027,1661089200,0.00459047619047619,0.003,0.00875,0.003,0.019713114754098364,0.003,9.492,0.018225806451612904,0.05416666666666666,0.0086,0.003,0.0228,0.6944666666666667,0.29166666666666663,0.005930962343096235,0.0030325203252032523,0.003,16.522933333333334
2022-08-21 13:41:00.190262872 +0000 UTC m=+20040.998085247,1661089260,0.004757575757575758,0.003,0.003,0.003,0.020044642857142855,0.003,8.568,0.0181,0.003999999999999999,0.007083333333333333,0.003,0.0228,0.5930666666666667,0.375,0.005160944206008583,0.0030185185185185185,0.003,14.108666666666666
2022-08-21 13:42:00.068772748 +0000 UTC m=+20100.876595132,1661089320,0.0045446428571428565,0.003,0.005,0.003,0.021538461538461538,0.0036666666666666666,8.736,0.01794776119402985,0.0035,0.005781250000000001,0.003,0.0228,0.5588,0.175,0.004080103359173126,0.0030571428571428572,0.003,14.078133333333334
2022-08-21 13:42:59.84131824 +0000 UTC m=+20160.649140600,1661089379,0.009807692307692309,0.003,0.009583333333333333,0.003,0.02268181818181818,0.003,7.896,0.0181,0.031249999999999997,0.007569444444444445,0.003,0.0228,0.6884666666666667,0.225,0.005799632352941176,0.0030344827586206895,0.003,16.122
2022-08-21 13:44:00.044695733 +0000 UTC m=+20220.852518100,1661089440,0.004688172043010752,0.003,0.006785714285714286,0.003,0.02266666666666667,0.003,8.4,0.0185,0.0035714285714285713,0.007121212121212122,0.003,0.0228,0.5933999999999999,0.175,0.004699059561128527,0.003037735849056604,0.003,14.892133333333334
2022-08-21 13:44:59.825791169 +0000 UTC m=+20280.633613529,1661089499,0.005312500000000005,0.003,0.0035454545454545456,0.003,0.02333333333333333,0.003,8.568,0.017763157894736842,0.00475,0.00814516129032258,0.003,0.0228,0.7620666666666667,0.2125,0.006255186721991701,0.0030683760683760685,0.003,16.659200000000002
2022-08-21 13:46:00.094963241 +0000 UTC m=+20340.902785613,1661089560,0.012019230769230763,0.003,0.005714285714285714,0.0035,0.021388888888888888,0.003,8.988,0.01875,0.0075,0.006911764705882353,0.003,0.0228,0.6422,0.25,0.004860465116279069,0.0030695652173913044,0.003,15.233466666666667
2022-08-21 13:46:59.897038765 +0000 UTC m=+20400.704861126,1661089619,0.0041711711711711705,0.003,0.005,0.003,0.021911764705882353,0.003,8.568,0.019508928571428573,0.004666666666666666,0.007,0.003,0.0228,0.5771333333333333,0.175,0.004890034364261169,0.003,0.003,13.536666666666665
2022-08-21 13:47:59.973992103 +0000 UTC m=+20460.781814476,1661089679,0.00489247311827957,0.003,0.003333333333333333,0.003,0.01853846153846154,0.003,8.064,0.017983870967741934,0.004384615384615384,0.005357142857142858,0.003,0.0228,0.6509333333333333,0.175,0.004174785100286533,0.003096153846153846,0.003,14.386133333333333
2022-08-21 13:48:59.884358401 +0000 UTC m=+20520.692180762,1661089739,0.006612903225806454,0.003,0.01,0.003,0.021120689655172414,0.003,7.14,0.017620967741935487,0.0046,0.007297297297297297,0.003,0.0228,0.6600666666666667,0.175,0.005774336283185841,0.003018018018018018,0.002333333333333333,15.374
2022-08-21 13:50:00.033266514 +0000 UTC m=+20580.841088874,1661089800,0.004438775510204081,0.003,0.005,0.003,0.022205882352941173,0.003,8.484,0.019945652173913045,0.0041111111111111105,0.00625,0.003,0.0228,0.6092666666666666,0.3333333333333333,0.00482686567164179,0.003,0.003,14.654399999999999
2022-08-21 13:51:00.104724502 +0000 UTC m=+20640.912546862,1661089860,0.004330275229357798,0.003,0.00625,0.003,0.02301020408163265,0.0035,7.728,0.019336734693877554,0.005,0.0079375,0.003,0.0228,0.6662,0.75,0.006218487394957982,0.003033613445378151,0.003,15.325733333333334
2022-08-21 13:51:59.948479136 +0000 UTC m=+20700.756301496,1661089919,0.0044337899543379,0.003,0.005,0.003,0.020238095238095243,0.003,8.148,0.018181818181818184,0.0034000000000000002,0.007214285714285716,0.003,0.0228,0.6604666666666666,0.1,0.005431034482758621,0.003017543859649123,0.003,15.387466666666667
2022-08-21 13:52:59.994710101 +0000 UTC m=+20760.802532462,1661089979,0.007105263157894738,0.003,0.006818181818181819,0.003,0.02328125,0.003,7.308,0.01896739130434783,0.0375,0.007697368421052631,0.003,0.0228,0.5856666666666667,0.5,0.005603070175438598,0.003076923076923077,0.003,14.722533333333333
2022-08-21 13:53:59.987855151 +0000 UTC m=+20820.795677512,1661090039,0.004213270142180095,0.0032222222222222222,0.01375,0.003,0.0214622641509434,0.003,7.98,0.018653846153846153,0.005625,0.007152777777777778,0.003,0.0228,0.605,0.25,0.0047012987012987,0.003037037037037037,0.003,15.105733333333333
2022-08-21 13:55:00.226501362 +0000 UTC m=+20881.034323735,1661090100,0.00493170731707317,0.003,0.005833333333333333,0.003,0.020471698113207547,0.004,7.896,0.018798076923076924,0.06,0.006640625,0.003,0.0228,0.5424666666666667,0.25,0.004693950177935943,0.0031777777777777776,0.0026,13.5892
2022-08-21 13:55:59.881285798 +0000 UTC m=+20940.689108159,1661090159,0.004788888888888889,0.003,0.005714285714285714,0.003,0.020403225806451614,0.003,7.812,0.017941176470588238,0.00375,0.007371794871794871,0.003,0.0228,0.6274666666666667,0.375,0.005895061728395061,0.003074766355140187,0.0026,14.590533333333333
2022-08-21 13:56:59.976598473 +0000 UTC m=+21000.784420836,1661090219,0.0047184466019417485,0.003,,0.003,0.02125,,8.148,0.01765625,0.0175,0.0069117647058823525,0.003,0.0228,0.6748666666666667,0.175,0.004952054794520548,0.0030689655172413794,0.003,16.327066666666667
