time,timestamp,frontend_recommendationservice,checkoutservice_emailservice,frontend_cartservice,cartservice_redis-cart,frontend_checkoutservice,frontend_currencyservice,checkoutservice_cartservice,productcatalogservice_mysql,gateway_nats,checkoutservice_shippingservice,frontend_shippingservice,checkoutservice_productcatalogservice,frontend_adservice,checkoutservice_currencyservice,checkoutservice_paymentservice,adservice_mysql,frontend_productcatalogservice,recommendationservice_productcatalogservice
2022-08-14 20:17:49.037046633 +0000 UTC m=+66121.268847995,1660508269,0.020677966101694912,0.0075,0.006835443037974683,0.6016666666666667,0.175,0.00902,0.007,14.088799999999999,0.0228,0.003,0.0033000000000000004,0.0065,0.01925,0.05833333333333333,0.004,7.392,0.0041222222222222216,0.008023255813953488
2022-08-14 20:18:49.014077285 +0000 UTC m=+66181.245878637,1660508329,0.021527777777777778,0.005,0.005394736842105264,0.6174666666666667,0.2125,0.008785714285714284,0.00625,15.756533333333334,0.0228,0.004,0.003636363636363637,0.00625,0.020102040816326532,0.017499999999999995,0.005,7.56,0.004550488599348535,0.00951388888888889
2022-08-14 20:19:49.07617518 +0000 UTC m=+66241.307976533,1660508389,0.022299999999999997,0.0075,0.006480263157894737,0.6594,0.225,0.05198019801980199,0.003181818181818182,14.6388,0.02,0.004,0.00325,0.006666666666666666,0.01951923076923077,0.01,0.003,7.056,0.003956756756756757,0.009473684210526315
2022-08-14 20:20:49.098215997 +0000 UTC m=+66301.330017350,1660508449,0.02125,0.0075,0.006686046511627907,0.768,0.23125,0.007970085470085469,0.006538461538461538,16.718799999999998,0.0228,0.0034,0.0037272727272727275,0.004636363636363636,0.021420454545454545,0.006875,0.0035714285714285713,8.148,0.004501298701298701,0.008970588235294116
2022-08-14 20:21:49.124293269 +0000 UTC m=+66361.356094623,1660508509,0.023333333333333334,0.005,0.0056640625,0.626,0.29166666666666663,0.0193,0.0055,15.004266666666666,0.0228,0.004200000000000001,0.0038000000000000004,0.004666666666666666,0.02148936170212766,0.005,0.0036666666666666666,7.812,0.00556547619047619,0.009785714285714285
2022-08-14 20:22:48.980130929 +0000 UTC m=+66421.211932282,1660508568,0.02105263157894737,0.006666666666666666,0.004789473684210527,0.6912666666666667,0.25,0.009684210526315792,0.0036666666666666666,14.2584,0.0228,0.0036666666666666666,0.00325,0.005,0.021,0.0075,0.005,7.728,0.004315315315315315,0.008882978723404255
2022-08-14 20:23:48.946402694 +0000 UTC m=+66481.178204077,1660508628,0.02228723404255319,0.006666666666666666,0.006129032258064516,0.524,0.175,0.007956730769230768,0.006666666666666666,15.492533333333332,0.0228,0.005,0.0033000000000000004,0.0037272727272727275,0.01984375,0.05277777777777778,0.0036666666666666666,6.972,0.004561643835616439,0.009166666666666668
2022-08-14 20:24:48.971562746 +0000 UTC m=+66541.203364124,1660508688,0.019565217391304342,0.00625,0.005570175438596492,0.7038666666666666,0.15625,0.008893805309734512,0.005,13.9192,0.019600000000000003,0.003,0.0036,0.0035,0.01944444444444444,0.006875,0.003,6.888,0.004150395778364116,0.007982456140350877
2022-08-14 20:25:49.000625692 +0000 UTC m=+66601.232427076,1660508749,0.021805555555555557,0.00625,0.003784810126582278,0.6424,0.375,0.00898936170212766,0.003666666666666667,15.965866666666667,0.0228,0.0034000000000000002,0.0034761904761904765,0.003833333333333333,0.019272727272727275,0.015625000000000003,0.005,7.644,0.004147540983606557,0.008928571428571428
2022-08-14 20:26:49.187128901 +0000 UTC m=+66661.418930262,1660508809,0.020474137931034486,0.005833333333333333,0.0036666666666666666,0.6018666666666667,0.25,0.015437499999999998,0.004333333333333333,14.749466666666667,0.019600000000000003,0.0038571428571428567,0.0046,0.0061111111111111106,0.020613207547169814,0.03750000000000002,0.0035,8.4,0.005237068965517242,0.008315217391304348
2022-08-14 20:27:49.019305315 +0000 UTC m=+66721.251106669,1660508869,0.021059322033898306,0.007,0.006388888888888889,0.6426000000000001,0.3,0.011640625000000005,0.003666666666666667,12.785866666666667,0.0228,0.003,0.003173913043478261,0.0036666666666666666,0.020384615384615386,0.004142857142857143,0.004,6.804,0.004275862068965517,0.009078947368421051
2022-08-14 20:28:48.893707242 +0000 UTC m=+66781.125508612,1660508928,0.02390625,0.006875,0.006458333333333333,0.6797333333333333,0.175,0.013653846153846152,0.006,14.324399999999999,0.0228,0.003,0.003538461538461539,0.0032857142857142855,0.018942307692307692,0.0075,0.0035,6.552,0.004920792079207921,0.012500000000000004
2022-08-14 20:29:48.978733113 +0000 UTC m=+66841.210534467,1660508988,0.02125,0.005833333333333333,0.004226666666666667,0.7606,0.375,0.00903846153846154,0.0035,14.478399999999999,0.020399999999999998,0.003,0.003333333333333333,0.0032,0.01876923076923077,0.06666666666666665,0.004333333333333333,7.14,0.0040416666666666665,0.008584905660377359
2022-08-14 20:30:48.934451016 +0000 UTC m=+66901.166252369,1660509048,0.020875,0.003,0.004548387096774193,0.7001333333333333,0.25,0.009375,0.004333333333333333,12.922799999999999,0.0228,0.0038571428571428567,0.0038750000000000004,0.008,0.019910714285714285,0.07916666666666668,0.003,7.56,0.004574603174603174,0.00841346153846154
2022-08-14 20:31:49.097276261 +0000 UTC m=+66961.329077622,1660509109,0.02125,,0.0060384615384615386,0.5081333333333333,0.2125,0.021399999999999995,,12.753200000000001,0.019600000000000003,,0.0037,,0.0205,,,6.972,0.0047695167286245345,0.008986486486486487
2022-08-14 20:32:49.362010333 +0000 UTC m=+67021.593811698,1660509169,0.020476190476190474,,0.005416666666666666,0.5545333333333333,0.25,0.00820754716981132,,12.1656,0.0212,,0.004166666666666666,,0.02095,,,7.728,0.004333333333333333,0.008400000000000001
2022-08-14 20:33:49.050086912 +0000 UTC m=+67081.281888287,1660509229,0.024833333333333336,0.007,0.00428125,0.5270666666666667,0.25,0.008214285714285714,0.004428571428571428,15.156133333333333,0.02,0.003181818181818182,0.003375,0.003888888888888889,0.019642857142857142,0.00875,0.0034000000000000002,7.98,0.004574603174603174,0.009928571428571429
2022-08-14 20:34:49.026814986 +0000 UTC m=+67141.258616368,1660509289,0.02157894736842105,0.006875,0.006845238095238095,0.5489333333333333,0.175,0.008549107142857143,0.005,16.1816,0.0212,0.0035,0.00375,0.0075,0.02016949152542373,0.01,0.004333333333333333,7.728,0.004688888888888889,0.0088125
2022-08-14 20:35:49.07912048 +0000 UTC m=+67201.310921832,1660509349,0.021625,0.006666666666666666,0.0064285714285714285,0.589,0.2,0.008482142857142858,0.006,14.352799999999998,0.0212,0.0036666666666666666,0.00348,0.0055,0.020096153846153847,0.004714285714285714,0.0036666666666666666,7.644,0.00463141993957704,0.008695652173913044
2022-08-14 20:36:49.00415545 +0000 UTC m=+67261.235956805,1660509409,0.0232,0.0035,0.004540983606557377,0.6461333333333333,0.23125,0.024189189189189192,0.0035,14.212266666666666,0.0228,0.003,0.0035454545454545456,0.004333333333333333,0.019951923076923075,0.065,0.0035,7.308,0.005309734513274336,0.00972972972972973
2022-08-14 20:37:49.032416486 +0000 UTC m=+67321.264217838,1660509469,0.02431818181818182,0.0065,0.0043030303030303025,0.6227333333333334,0.3125,0.0093018018018018,0.0045,15.310133333333333,0.0214,0.0038000000000000004,0.003857142857142857,0.0045,0.019149999999999997,0.01,0.003333333333333333,6.468,0.004564417177914111,0.009791666666666666
2022-08-14 20:38:49.024262909 +0000 UTC m=+67381.256064271,1660509529,0.02263888888888889,0.0071428571428571435,0.006636904761904762,0.6703333333333333,0.225,0.00918859649122807,0.0073076923076923084,15.805466666666668,0.0214,0.003461538461538461,0.0035,0.007045454545454545,0.020625,0.004866666666666667,0.005,6.804,0.005401234567901235,0.00909090909090909
2022-08-14 20:39:49.003017307 +0000 UTC m=+67441.234818668,1660509589,0.021567796610169495,0.005,0.006392857142857142,0.6537999999999999,0.1375,0.009661458333333333,0.0036666666666666666,15.855866666666667,0.0228,0.0036666666666666666,0.004,0.005,0.019899999999999998,0.0875,0.003,7.308,0.004020942408376964,0.008928571428571428
2022-08-14 20:40:48.833123165 +0000 UTC m=+67501.064924525,1660509648,0.02241803278688525,0.0075,0.00391358024691358,0.6266666666666666,0.2,0.008,0.0036666666666666666,14.958133333333333,0.019600000000000003,0.003,0.003857142857142857,0.003,0.02033018867924528,0.004,0.005,7.476,0.0043213367609254505,0.009293478260869566
2022-08-14 20:41:49.088310416 +0000 UTC m=+67561.320111776,1660509709,0.021388888888888888,0.0036666666666666666,0.004961538461538462,0.5773333333333334,0.175,0.007569444444444445,0.003461538461538461,17.12333333333333,0.02,0.0036666666666666666,0.00332,0.004666666666666666,0.0196875,0.05384615384615385,0.0036666666666666666,6.72,0.004414012738853504,0.00880952380952381
2022-08-14 20:42:48.952147053 +0000 UTC m=+67621.183948417,1660509768,0.021383928571428575,0.00625,0.006214285714285715,0.6211333333333333,0.25,0.008947368421052633,0.006666666666666667,16.35546666666667,0.0228,0.0034000000000000002,0.0045294117647058825,0.008125,0.019795918367346937,0.03749999999999999,0.00625,8.232,0.0052043269230769235,0.00882075471698113
2022-08-14 20:43:48.893914393 +0000 UTC m=+67681.125715746,1660509828,0.02281818181818182,0.006666666666666667,0.0061842105263157894,0.7444,0.29166666666666663,0.012166666666666659,0.005,14.579866666666668,0.0213,0.004,0.0038181818181818187,0.006,0.020441176470588233,0.05625,0.0034000000000000002,6.972,0.00563976377952756,0.00924418604651163
2022-08-14 20:44:49.109409772 +0000 UTC m=+67741.341211125,1660509889,0.022589285714285715,0.005,0.004549295774647888,0.7371333333333333,0.175,0.023536585365853666,0.0032857142857142855,15.499600000000001,0.019600000000000003,0.004200000000000001,0.0038181818181818187,0.0036666666666666666,0.019375,0.004,0.005,7.56,0.004621776504297994,0.00951086956521739
2022-08-14 20:45:48.996606068 +0000 UTC m=+67801.228407432,1660509948,0.026013513513513508,0.005,0.004325,0.7514,0.19375,0.009758064516129032,0.003666666666666667,15.6316,0.0228,0.003181818181818182,0.0042727272727272735,0.005,0.019314516129032257,0.05714285714285715,0.004,7.644,0.0053583617747440275,0.010555555555555558
2022-08-14 20:46:48.981966504 +0000 UTC m=+67861.213767857,1660510008,0.020942622950819667,0.00625,0.006048387096774194,0.6981333333333333,0.175,0.007005208333333333,0.006388888888888889,15.640133333333333,0.019600000000000003,0.003333333333333333,0.0036315789473684214,0.0075,0.020625,0.003588235294117647,0.003333333333333333,7.896,0.00477124183006536,0.009021739130434784
2022-08-14 20:47:49.12174587 +0000 UTC m=+67921.353547232,1660510069,0.022028301886792456,0.005625,0.005235849056603773,0.6931333333333334,0.225,0.009915254237288135,0.005625,14.552933333333332,0.0228,0.003333333333333333,0.003947368421052632,0.0065,0.01894736842105263,0.004571428571428571,0.003333333333333333,7.14,0.004461077844311378,0.009545454545454544
2022-08-14 20:48:49.162630807 +0000 UTC m=+67981.394432160,1660510129,0.02090909090909091,0.003,0.004846153846153846,0.5639333333333333,0.375,0.008106060606060606,0.0036666666666666666,12.673733333333333,0.0228,0.005,0.0033157894736842108,0.004,0.01958333333333333,0.075,0.0075,6.972,0.004731448763250884,0.00872340425531915
2022-08-14 20:49:49.275997832 +0000 UTC m=+68041.507799185,1660510189,0.019179104477611935,0.0046,0.004789473684210527,0.6850666666666667,0.3125,0.019374999999999993,0.0034,16.261066666666668,0.0228,0.003769230769230769,0.003444444444444444,0.0053125,0.02018867924528302,0.005,0.003999999999999999,7.56,0.004454545454545455,0.00784313725490196
2022-08-14 20:50:49.106885211 +0000 UTC m=+68101.338686564,1660510249,0.021188524590163935,0.00625,0.0066975308641975305,0.6468666666666667,0.175,0.0085,0.004,14.7928,0.0228,0.0034000000000000002,0.0032962962962962963,0.003999999999999999,0.02,0.004428571428571428,0.004,7.308,0.004335135135135134,0.008725490196078432
2022-08-14 20:51:48.980767145 +0000 UTC m=+68161.212568508,1660510308,0.02044642857142857,0.0075,0.005471698113207547,0.5010666666666667,0.175,0.013191489361702132,0.0065,12.524,0.0228,0.003333333333333333,0.005535714285714285,0.0045,0.01945,0.009166666666666668,0.004,6.888,0.00473758865248227,0.008680555555555556
2022-08-14 20:52:48.908995223 +0000 UTC m=+68221.140796575,1660510368,0.021904761904761903,0.0075,0.004611940298507463,0.7312666666666666,0.205,0.007803738317757009,0.004,16.093600000000002,0.0228,0.00625,0.003521739130434782,0.005833333333333333,0.019473684210526317,0.004,0.00625,7.728,0.004933333333333334,0.00946808510638298
2022-08-14 20:53:49.043767945 +0000 UTC m=+68281.275569299,1660510429,0.023125,0.0075,0.006284722222222222,0.6153333333333334,0.175,0.009913043478260872,0.005625,16.703200000000002,0.019600000000000003,0.0031538461538461538,0.0037826086956521737,0.006071428571428571,0.01827586206896552,0.004,0.0045,6.888,0.0045423197492163005,0.009871794871794872
2022-08-14 20:54:49.306120303 +0000 UTC m=+68341.537921658,1660510489,0.021944444444444444,0.0075,0.006354166666666666,0.6318666666666667,0.2,0.014396551724137929,0.004333333333333333,13.499066666666668,0.019600000000000003,0.0035,0.003363636363636364,0.0036666666666666666,0.01892241379310345,0.0075,0.003,7.056,0.004469512195121951,0.009166666666666668
2022-08-14 20:55:49.13921712 +0000 UTC m=+68401.371018483,1660510549,0.021612903225806453,0.006875,0.004411764705882353,0.6555333333333333,0.21249999999999997,0.00853960396039604,0.004333333333333333,16.155333333333335,0.0228,0.0038571428571428567,0.0044666666666666665,0.003181818181818182,0.020047169811320754,0.004090909090909091,0.0035,8.4,0.005255681818181817,0.008846153846153847
2022-08-14 20:56:49.024936369 +0000 UTC m=+68461.256737722,1660510609,0.021,0.0045,0.004126760563380282,0.676,0.25,0.008922764227642276,0.005,15.508133333333333,0.0228,0.0035454545454545456,0.00325,0.00425,0.018516949152542372,0.004333333333333333,0.0038000000000000004,7.308,0.004340974212034384,0.008833333333333332
2022-08-14 20:57:49.020574569 +0000 UTC m=+68521.252375949,1660510669,0.020178571428571428,0.01,0.006375,0.5368666666666667,0.175,0.009921052631578949,0.005,13.279066666666667,0.0228,0.003,0.003272727272727273,0.003,0.019642857142857142,0.0034000000000000002,0.005,6.552,0.004196319018404907,0.00825
2022-08-14 20:58:49.022279732 +0000 UTC m=+68581.254081099,1660510729,0.0211328125,0.005,0.006107142857142858,0.656,0.175,0.006995798319327731,0.005,15.6068,0.019600000000000003,0.003,0.0035714285714285718,0.0045,0.019736842105263157,0.0375,0.005,8.4,0.004108958837772397,0.008657407407407409
2022-08-14 20:59:49.01500571 +0000 UTC m=+68641.246807074,1660510789,0.02223684210526316,0.0075,0.004419354838709677,0.6607999999999999,0.175,0.0080625,0.005,13.283333333333333,0.0228,0.004,0.003666666666666667,0.004,0.020434782608695655,0.05,0.0075,7.56,0.004734177215189874,0.009625
2022-08-14 21:00:49.038676571 +0000 UTC m=+68701.270477925,1660510849,0.02036764705882353,0.005,0.004666666666666666,0.6888,0.375,0.00982843137254902,0.0032857142857142855,13.833333333333334,0.0228,0.0036666666666666666,0.00324,0.004333333333333333,0.02085106382978723,0.0642857142857143,0.003,7.476,0.004799392097264437,0.00859090909090909
2022-08-14 21:01:48.984694272 +0000 UTC m=+68761.216495625,1660510908,0.021008064516129032,0.0075,0.006550632911392405,0.7147333333333333,0.2,0.008611111111111111,0.006666666666666666,14.482666666666667,0.0228,0.0038571428571428567,0.0036,0.0041111111111111105,0.020363636363636365,0.004454545454545455,0.004333333333333333,7.644,0.004052896725440807,0.009107142857142857
2022-08-14 21:02:48.932860803 +0000 UTC m=+68821.164662167,1660510968,0.0218421052631579,0.0075,0.006354166666666667,0.6057333333333333,0.175,0.008261589403973509,0.0075,12.273466666666668,0.02125,0.0034000000000000002,0.003173913043478261,0.003,0.018884615384615385,0.005,0.00625,8.232,0.004433526011560694,0.00926829268292683
2022-08-14 21:03:49.015577268 +0000 UTC m=+68881.247378632,1660511029,0.02702702702702703,0.0075,0.004859649122807017,0.5945333333333334,0.2125,0.03656249999999999,0.003,14.9908,0.0228,0.003,0.004789473684210527,0.00625,0.02021276595744681,0.01,0.003,6.552,0.005743727598566309,0.011153846153846153
2022-08-14 21:04:48.91272202 +0000 UTC m=+68941.144523374,1660511088,0.022584745762711866,0.00625,0.00432394366197183,0.7533333333333334,0.375,0.008596491228070177,0.003666666666666667,16.547066666666666,0.0228,0.003181818181818182,0.0031538461538461538,0.0044,0.01828947368421053,0.004066666666666666,0.004,7.224,0.004697674418604651,0.009347826086956524
2022-08-14 21:05:48.923681445 +0000 UTC m=+69001.155482811,1660511148,0.021745283018867922,0.0075,0.006710526315789473,0.5822666666666666,0.25,0.008634453781512605,0.007,13.437333333333333,0.021266666666666666,0.0032857142857142855,0.0036,0.003999999999999999,0.020949999999999996,0.003888888888888889,0.005,7.728,0.004822525597269625,0.008806818181818181
2022-08-14 21:06:49.054733394 +0000 UTC m=+69061.286534748,1660511209,0.022704081632653063,0.0075,0.006305970149253731,0.6057333333333333,0.1,0.00795977011494253,0.003,14.205200000000001,0.021733333333333334,0.003,0.0035,0.003,0.019051724137931034,0.005,0.003,7.308,0.0045786163522012575,0.008974358974358974
2022-08-14 21:07:48.921903194 +0000 UTC m=+69121.153704556,1660511268,0.02194915254237288,0.003333333333333333,0.004277777777777778,0.753,0.175,0.009477272727272727,0.003333333333333333,16.694666666666667,0.0232,0.0035454545454545456,0.0035000000000000005,0.004,0.020131578947368424,0.003714285714285714,0.003333333333333333,7.644,0.004722397476340694,0.010227272727272727
2022-08-14 21:08:48.975667309 +0000 UTC m=+69181.207468690,1660511328,0.02131818181818182,0.0075,0.005803571428571428,0.5978,0.15,0.008038793103448273,0.0067857142857142855,15.2484,0.0212,0.006,0.003533333333333333,0.004555555555555556,0.02024038461538461,0.006666666666666666,0.005,6.888,0.004514950166112957,0.00877906976744186
2022-08-14 21:09:48.971215141 +0000 UTC m=+69241.203016502,1660511388,0.02163265306122449,0.0075,0.005646551724137931,0.5236000000000001,0.175,0.016724137931034486,0.0036666666666666666,13.609066666666667,0.0228,0.003,0.0035000000000000005,0.004,0.019833333333333335,0.075,0.003,6.72,0.0044773519163763065,0.008693181818181819
2022-08-14 21:10:49.015367413 +0000 UTC m=+69301.247168766,1660511449,0.024285714285714285,0.003,0.003810126582278481,0.6625333333333333,0.2125,0.008058035714285714,0.0075,13.3536,0.0228,0.005,0.003625,0.0034000000000000002,0.01981818181818182,0.0036666666666666666,0.0075,8.232,0.004622516556291391,0.009485294117647059
2022-08-14 21:11:49.024497366 +0000 UTC m=+69361.256298730,1660511509,0.021590909090909095,0.0065,0.004415384615384615,0.6638666666666667,0.375,0.035326086956521736,0.004714285714285714,14.760133333333334,0.0232,0.003333333333333333,0.0037368421052631578,0.004333333333333334,0.019342105263157897,0.052500000000000005,0.0045,7.308,0.003849872773536896,0.008863636363636363
2022-08-14 21:12:48.999206652 +0000 UTC m=+69421.231008014,1660511568,0.0229,0.008333333333333331,0.006736111111111111,0.5646666666666667,0.375,0.007819148936170212,0.006,16.102133333333335,0.0228,0.003,0.0037058823529411765,0.0035714285714285713,0.02,0.00425,0.0036666666666666666,7.224,0.00472093023255814,0.009404761904761905
2022-08-14 21:13:48.889710126 +0000 UTC m=+69481.121511486,1660511628,0.021307692307692305,0.0075,0.006538461538461538,0.6207999999999999,0.2125,0.009331683168316833,0.005,14.0228,0.0228,0.0032857142857142855,0.003857142857142857,0.004666666666666666,0.01909836065573771,0.0175,0.0036666666666666666,6.552,0.004396825396825397,0.008863636363636363
2022-08-14 21:14:49.038743435 +0000 UTC m=+69541.270544790,1660511689,0.02090909090909091,0.0075,0.004025,0.7136,0.1,0.008715596330275232,0.004,15.649333333333335,0.019600000000000003,0.004,0.0036153846153846154,0.0075,0.020147058823529414,0.059375,0.004,8.148,0.004529085872576177,0.008841463414634147
2022-08-14 21:15:49.302332298 +0000 UTC m=+69601.534133661,1660511749,0.019130434782608695,0.004,0.003883116883116883,0.6280666666666668,0.175,0.008701923076923076,0.003666666666666667,14.332933333333333,0.019600000000000003,0.005,0.0035185185185185185,0.0046,0.01908653846153846,0.004333333333333334,0.007,7.476,0.004040816326530612,0.008068181818181818
2022-08-14 21:16:49.115690756 +0000 UTC m=+69661.347492120,1660511809,0.02287735849056604,0.0075,0.006266233766233766,0.7145333333333334,0.25,0.01453947368421052,0.0038571428571428567,15.1008,0.021266666666666666,0.003,0.00332,0.005357142857142857,0.019951923076923075,0.005,0.0035,8.484,0.004731249999999999,0.01
2022-08-14 21:17:49.021069656 +0000 UTC m=+69721.252871018,1660511869,0.022284482758620692,0.005,0.006060606060606061,0.6597999999999999,0.225,0.007299107142857144,0.0036666666666666666,15.937466666666667,0.0228,0.003,0.003666666666666667,0.00625,0.018625,0.004714285714285714,0.003,7.728,0.004157068062827225,0.009244186046511628
2022-08-14 21:18:49.15202369 +0000 UTC m=+69781.383825075,1660511929,0.02144736842105263,0.006666666666666666,0.004451612903225806,0.6503333333333333,0.3125,0.025,0.0036666666666666666,13.477066666666667,0.0228,0.0032857142857142855,0.0038000000000000004,0.0045,0.020649999999999998,0.08214285714285714,0.003,7.392,0.004885135135135135,0.008833333333333334
2022-08-14 21:19:48.958497134 +0000 UTC m=+69841.190298499,1660511988,0.021008064516129032,0.0075,0.0037532467532467527,0.6616666666666666,0.3125,0.01142857142857144,0.0034000000000000002,12.783733333333334,0.019600000000000003,0.003,0.003363636363636364,0.0065,0.01966346153846154,0.025,0.003,7.56,0.00422615803814714,0.00885
2022-08-14 21:20:48.93168165 +0000 UTC m=+69901.163483003,1660512048,0.020522388059701493,0.0075,0.005950704225352113,0.6495333333333333,0.225,0.00849609375,0.007142857142857143,15.3236,0.0212,0.003,0.0034000000000000002,0.005,0.019435483870967742,0.004538461538461538,0.003,8.484,0.004433333333333333,0.008177083333333331
2022-08-14 21:21:49.15542063 +0000 UTC m=+69961.387221999,1660512109,0.0216015625,0.0067857142857142855,0.006408045977011494,0.7935333333333333,0.19375,0.019,0.0044,15.591866666666666,0.0212,0.0031333333333333335,0.00364,0.00425,0.01860655737704918,0.0062499999999999995,0.0036666666666666666,7.56,0.0045835616438356175,0.009027777777777779
2022-08-14 21:22:49.042807459 +0000 UTC m=+70021.274608821,1660512169,0.022403846153846153,0.004,0.004523809523809524,0.6266666666666666,0.15,0.009407894736842106,0.004,15.132,0.019600000000000003,0.003,0.0035714285714285718,0.0036666666666666666,0.020178571428571428,0.0045,0.003,7.392,0.004789473684210527,0.00875
2022-08-14 21:23:49.013608705 +0000 UTC m=+70081.245410069,1660512229,0.02171875,0.0075,0.006153846153846154,0.5287999999999999,0.175,0.009514563106796117,0.0075,16.058133333333334,0.019600000000000003,0.0036666666666666666,0.0035263157894736847,0.005,0.01975,0.0034000000000000002,0.0075,7.644,0.0044794520547945214,0.008571428571428572
2022-08-14 21:24:49.222937033 +0000 UTC m=+70141.454738388,1660512289,0.0221875,0.006875,0.0062318840579710134,0.6657333333333334,0.23125,0.043269230769230775,0.0041111111111111105,16.179466666666666,0.0212,0.0035454545454545456,0.004200000000000001,0.004076923076923077,0.019411764705882354,0.04375,0.003333333333333333,7.644,0.004927152317880795,0.0093125
2022-08-14 21:25:49.185289897 +0000 UTC m=+70201.417091260,1660512349,0.021186440677966104,0.005,0.00440625,0.6218666666666667,0.175,0.009615384615384614,0.004,15.0596,0.0228,0.003666666666666667,0.0037,0.006666666666666668,0.01902542372881356,0.01,0.0034000000000000002,6.72,0.004299703264094957,0.008863636363636363
2022-08-14 21:26:48.988371862 +0000 UTC m=+70261.220173244,1660512408,0.021761363636363638,0.004,0.004236363636363636,0.45913333333333334,0.1375,0.014999999999999989,0.0045,12.9136,0.0228,0.003,0.0038571428571428567,0.0035,0.019642857142857146,0.0036666666666666666,0.004,6.972,0.003993333333333333,0.008833333333333332
2022-08-14 21:27:49.195120815 +0000 UTC m=+70321.426922175,1660512469,0.020204918032786887,0.0075,0.006611842105263157,0.6442,0.175,0.013300000000000003,0.0075,13.875200000000001,0.019600000000000003,0.003,0.003434782608695652,0.005,0.019954545454545454,0.003,0.003,7.644,0.004235955056179775,0.008369565217391305
2022-08-14 21:28:49.011110659 +0000 UTC m=+70381.242912021,1660512529,0.0229,0.0075,0.006,0.6871333333333334,0.205,0.009608695652173914,0.0075,13.411066666666667,0.021733333333333334,0.003,0.003947368421052632,0.005,0.020691489361702124,0.01,0.005,7.896,0.004355555555555556,0.009256756756756756
2022-08-14 21:29:49.072596154 +0000 UTC m=+70441.304397507,1660512589,0.02215,0.003,0.0044,0.5212,0.1375,0.009975961538461538,0.005,12.531066666666668,0.019600000000000003,0.005,0.0031904761904761906,0.003,0.01870967741935484,0.01,0.003,7.308,0.0049340659340659345,0.009916666666666667
2022-08-14 21:30:49.228776368 +0000 UTC m=+70501.460577726,1660512649,0.0201953125,0.00875,0.004375,0.5946,0.175,0.009233870967741935,0.004,15.3584,0.0212,0.0034000000000000002,0.0035925925925925925,0.0045,0.019619565217391305,0.0038571428571428567,0.004,6.72,0.0043126760563380285,0.0084375
2022-08-14 21:31:49.163395149 +0000 UTC m=+70561.395196502,1660512709,0.020657894736842108,0.0075,0.006691176470588235,0.565,0.5,0.017211538461538462,0.005625,14.804133333333333,0.0228,0.003,0.003380952380952381,0.004,0.018898305084745763,0.004666666666666666,0.0036666666666666666,7.308,0.00435202492211838,0.008611111111111111
2022-08-14 21:32:49.186279712 +0000 UTC m=+70621.418081066,1660512769,0.020476190476190474,0.008125,0.006452702702702703,0.6637333333333334,0.21249999999999997,0.011041666666666675,0.004333333333333333,14.498266666666666,0.0212,0.0032222222222222222,0.0041764705882352945,0.005,0.020050000000000002,0.06250000000000001,0.003,7.056,0.004090425531914894,0.008522727272727274
2022-08-14 21:33:48.973169751 +0000 UTC m=+70681.204971121,1660512828,0.02125,0.00625,0.0039722222222222225,0.6194666666666667,0.25,0.008770833333333334,0.004,15.946,0.0232,0.0034000000000000002,0.0032222222222222222,0.005,0.019795918367346937,0.0031666666666666666,0.004,6.3,0.004286135693215339,0.008928571428571428
2022-08-14 21:34:49.070627101 +0000 UTC m=+70741.302428465,1660512889,0.020615384615384612,0.006666666666666667,0.004228571428571428,0.6234666666666667,0.15625,0.007476415094339623,0.0064285714285714285,15.475466666666668,0.0228,0.003666666666666667,0.0033703703703703704,0.005,0.01966101694915254,0.003909090909090909,0.004,7.392,0.004014705882352941,0.00865
2022-08-14 21:35:48.927365984 +0000 UTC m=+70801.159167346,1660512948,0.02157894736842105,0.006875,0.006174242424242425,0.6449333333333332,0.175,0.009013157894736843,0.004333333333333333,13.430933333333332,0.0228,0.003,0.003947368421052632,0.005625,0.02,0.008333333333333331,0.0035,8.064,0.004682847896440129,0.009011627906976745
2022-08-14 21:36:48.93582089 +0000 UTC m=+70861.167622243,1660513008,0.021826923076923077,0.0075,0.006268656716417911,0.5899333333333333,0.2,0.029838709677419355,0.007,13.215200000000001,0.019600000000000003,0.0034000000000000002,0.003434782608695652,0.005,0.019375,0.05625,0.004,7.56,0.004349397590361447,0.008804347826086956
2022-08-14 21:37:48.969664292 +0000 UTC m=+70921.201465655,1660513068,0.02011904761904762,0.005,0.004375,0.5621333333333334,,0.0067619047619047615,0.005,14.744533333333333,0.019600000000000003,0.005,0.003434782608695652,0.006875,0.01875,0.05625,0.005,7.056,0.004557575757575758,0.008222222222222221
2022-08-14 21:38:49.093169765 +0000 UTC m=+70981.324971140,1660513129,0.020833333333333336,0.007,0.006354166666666666,0.6509333333333333,0.25,0.03149999999999998,0.005,15.981466666666668,0.02124,0.0032857142857142855,0.0035263157894736847,0.004846153846153846,0.02214285714285714,0.0041428571428571434,0.004200000000000001,7.812,0.004249211356466877,0.008804347826086956
2022-08-14 21:39:49.235335422 +0000 UTC m=+71041.467136777,1660513189,0.021653846153846152,0.0075,0.0067857142857142855,0.7401333333333333,0.203125,0.010694444444444449,0.003999999999999999,15.88,0.0212,0.003235294117647059,0.003636363636363637,0.003999999999999999,0.018852459016393444,0.0041,0.00325,6.552,0.00600187265917603,0.009186046511627907
