Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2022-08-14 02:42:48.229898532 +0000 UTC m=+2820.461699885,1660444968,paymentservice-9cdb6588f-554sm,0.04203342495931299,0.2101583301810842,32.921875,25.72021484375,0,0,1328.0273489664014,32955.45109769777,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.06666666666666667,0,6.660984444919171,25.827527651746436,5294194.033333333
2022-08-14 02:43:48.220681577 +0000 UTC m=+2880.452482938,1660445028,paymentservice-9cdb6588f-554sm,0.09865606302226729,0.4932803151113364,32.921875,25.72021484375,0,0,1006.7900125740973,22653.134542841744,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.26666666666666666,0,6.819828651811166,25.846067452185,5110406
2022-08-14 02:44:48.278053913 +0000 UTC m=+2940.509855273,1660445088,paymentservice-9cdb6588f-554sm,0.05167404999205482,0.2583578009317638,32.921875,25.72021484375,0,0,1049.0927552867422,14128.956778950156,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.4,0,7.043752128017222,25.82977194337847,5181938.966666667
2022-08-14 02:45:48.193398697 +0000 UTC m=+3000.425200053,1660445148,paymentservice-9cdb6588f-554sm,0.0924459101545358,0.4622082873521748,33.08203125,25.8453369140625,0,0,1087.121411640769,16803.05504345536,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.2,0,6.614669905827208,25.809061034730657,5101082.7
2022-08-14 02:46:48.18765182 +0000 UTC m=+3060.419453180,1660445208,paymentservice-9cdb6588f-554sm,0.03955245654901706,0.19775429353340976,32.8046875,25.628662109375,0,0,1167.4025364020667,28974.542038515738,0.004199999999999999,0.0046,0.0046,0.004799999999999999,0.00492,0.004960000000000001,0.06666666666666667,0,6.615862744274448,25.815745120678248,4956966.666666667
2022-08-14 02:47:48.344340809 +0000 UTC m=+3120.576142169,1660445268,paymentservice-9cdb6588f-554sm,0.032087323481123954,0.16043661740561974,32.8046875,25.628662109375,0,0,982.4470063220527,23024.39568612867,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.13333333333333333,0,6.859405603351942,25.853385794463378,5185641.533333333
2022-08-14 02:48:48.154677159 +0000 UTC m=+3180.386478516,1660445328,paymentservice-9cdb6588f-554sm,0.054115997481488924,0.2705739472711094,32.8046875,25.628662109375,0,0,797.1978984238178,15585.08881661246,0.0045,0.0046,0.00475,0.0048,0.0049499999999999995,0.004959999999999999,0.4,0,6.728063443354859,25.855020224238885,5177361.566666666
2022-08-14 02:49:48.221064839 +0000 UTC m=+3240.452866192,1660445388,paymentservice-9cdb6588f-554sm,0.08418033939456358,0.42090169697281793,32.8046875,25.628662109375,0,0,0,0,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.26666666666666666,0,6.976546566974795,25.8560203976836,5354480.5
2022-08-14 02:50:48.232558013 +0000 UTC m=+3300.464359372,1660445448,paymentservice-9cdb6588f-554sm,0.07448884901224817,0.37244424506124085,32.8046875,25.628662109375,0,0,1021.0654433105515,28834.75330025279,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.2,0,7.251730140501689,25.866680782935774,5109234.566666666
2022-08-14 02:51:48.349669875 +0000 UTC m=+3360.581471231,1660445508,paymentservice-9cdb6588f-554sm,0.04668580906026688,0.23341423389200586,32.8046875,25.628662109375,0,0,1198.5957132298597,23162.823355506283,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.3333333333333333,0,7.033443962222075,25.88907491030762,5183243.333333333
2022-08-14 02:52:48.184808123 +0000 UTC m=+3420.416609476,1660445568,paymentservice-9cdb6588f-554sm,0.09057100392890131,0.45284454707109084,32.8046875,25.628662109375,0,0,982.9106644026948,17427.726351536396,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.2,0,6.858142710824023,25.884683904940587,5074976.966666667
2022-08-14 02:53:48.251803113 +0000 UTC m=+3480.483604467,1660445628,paymentservice-9cdb6588f-554sm,0.047654596350671694,0.2382673851079272,32.8046875,25.628662109375,0,0,1027.934008248969,19521.122359705038,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.26666666666666666,0,7.613868116915268,25.9215195610751,5488136.066666666
2022-08-14 02:54:48.189951567 +0000 UTC m=+3540.421752921,1660445688,paymentservice-9cdb6588f-554sm,0.05668479249999692,0.2834239624999846,32.8046875,25.628662109375,0,0,1193.3837111670866,21215.31486146096,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.6,0,7.039310991750525,25.90261384352262,5302635.266666667
2022-08-14 02:55:48.286188885 +0000 UTC m=+3600.517990238,1660445748,paymentservice-9cdb6588f-554sm,0.0483039993533042,0.2415080094726573,32.8046875,25.628662109375,0,0,1059.8847066802307,21068.226517463547,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.3333333333333333,0,6.914893617021722,25.906516959404424,5080632.5
2022-08-14 02:56:48.361137058 +0000 UTC m=+3660.592938416,1660445808,paymentservice-9cdb6588f-554sm,0.06381797539662257,0.31908325809707533,32.8046875,25.628662109375,0,0,850.9819532908705,20595.20966029724,0.0044,0.0046,0.0047,0.0048,0.004940000000000002,0.004960000000000001,0.2665955745134631,0,7.375723527411726,25.90280899931671,5100988.566666666
2022-08-14 02:57:48.322380875 +0000 UTC m=+3720.554182235,1660445868,paymentservice-9cdb6588f-554sm,0.047968941303018715,0.239833806774402,32.8046875,25.628662109375,0,0,814.2916493560449,14465.817292157135,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.13333333333333333,0,7.061532557240923,25.89092889035147,5020639.566666666
2022-08-14 02:58:48.52579744 +0000 UTC m=+3780.757598799,1660445928,paymentservice-9cdb6588f-554sm,0.0011824398119618927,0.005911784919428179,32.8046875,25.628662109375,0,0,727.8349129528802,20720.508166969146,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.13333333333333333,0,7.140730659609639,25.903077338533585,5122946.866666666
2022-08-14 02:59:48.387999644 +0000 UTC m=+3840.619801006,1660445988,paymentservice-9cdb6588f-554sm,0.0197923950048105,0.09895558670550211,32.8046875,25.628662109375,0,0,851.962018075735,17706.097700491937,0.0046,0.0046,0.004799999999999999,0.004799999999999999,0.004960000000000001,0.004960000000000001,0.2,0,7.0363288718634065,25.89753979287628,5293001.066666666
2022-08-14 03:00:48.492421837 +0000 UTC m=+3900.724223199,1660446048,paymentservice-9cdb6588f-554sm,0.053305471780832205,0.2664383435202649,32.8046875,25.628662109375,0,0,928.3669141039237,16721.36797454931,0.0046,0.0046,0.0048,0.0048,0.00496,0.00496,0.4,0,6.553893233573205,25.901589275603648,5063624.866666666
